#1
double PVProduction( 35041, 2 ) # Time [s]; PVout [kW]
2018700;0.105
2019600;0.173
2020500;0.293
2021400;0.518
2022300;0.713
2023200;1.118
2024100;1.433
2025000;1.853
2025900;2.52
2026800;3.578
2027700;5.423
2028600;6.233
2029500;10.545
2030400;9.728
2031300;8.355
2032200;6.248
2033100;5.333
2034000;5.078
2034900;4.148
2035800;3.495
2036700;2.993
2037600;2.715
2038500;2.468
2039400;2.655
2040300;2.378
2041200;1.935
2042100;1.365
2043000;1.14
2043900;0.885
2044800;0.503
2045700;0.225
2046600;0.06
2047500;0
2048400;0
2049300;0
2050200;0
2051100;0
2052000;0
2052900;0
2053800;0
2054700;0
2055600;0
2056500;0
2057400;0
2058300;0
2059200;0
2060100;0
2061000;0
2061900;0
2062800;0
2063700;0
2064600;0
2065500;0
2066400;0
2067300;0
2068200;0
2069100;0
2070000;0
2070900;0
2071800;0
2072700;0
2073600;0
2074500;0
2075400;0
2076300;0
2077200;0
2078100;0
2079000;0
2079900;0
2080800;0
2081700;0
2082600;0
2083500;0
2084400;0
2085300;0
2086200;0
2087100;0
2088000;0
2088900;0
2089800;0
2090700;0
2091600;0
2092500;0
2093400;0
2094300;0
2095200;0
2096100;0
2097000;0
2097900;0
2098800;0
2099700;0
2100600;0
2101500;0
2102400;0
2103300;0
2104200;0
2105100;0
2106000;0
2106900;0
2107800;0
2108700;0.06
2109600;0.045
2110500;0.12
2111400;0.315
2112300;0.488
2113200;0.555
2114100;0.48
2115000;0.353
2115900;0.375
2116800;0.428
2117700;0.495
2118600;0.608
2119500;0.608
2120400;0.638
2121300;0.645
2122200;0.705
2123100;0.57
2124000;0.63
2124900;0.42
2125800;0.45
2126700;0.615
2127600;0.683
2128500;0.75
2129400;0.473
2130300;0.308
2131200;0.18
2132100;0.068
2133000;0.008
2133900;0
2134800;0
2135700;0
2136600;0
2137500;0
2138400;0
2139300;0
2140200;0
2141100;0
2142000;0
2142900;0
2143800;0
2144700;0
2145600;0
2146500;0
2147400;0
2148300;0
2149200;0
2150100;0
2151000;0
2151900;0
2152800;0
2153700;0
2154600;0
2155500;0
2156400;0
2157300;0
2158200;0
2159100;0
2160000;0
2160900;0
2161800;0
2162700;0
2163600;0
2164500;0
2165400;0
2166300;0
2167200;0
2168100;0
2169000;0
2169900;0
2170800;0
2171700;0
2172600;0
2173500;0
2174400;0
2175300;0
2176200;0
2177100;0
2178000;0
2178900;0
2179800;0
2180700;0
2181600;0
2182500;0
2183400;0
2184300;0
2185200;0
2186100;0
2187000;0
2187900;0
2188800;0
2189700;0
2190600;0
2191500;0.03
2192400;0.06
2193300;0.308
2194200;0.653
2195100;0.593
2196000;0.99
2196900;1.223
2197800;0.953
2198700;1.148
2199600;2.273
2200500;2.513
2201400;2.745
2202300;2.903
2203200;3.053
2204100;3.338
2205000;3.765
2205900;4.32
2206800;5.153
2207700;6.15
2208600;8.31
2209500;9.78
2210400;10.148
2211300;9.938
2212200;8.558
2213100;6.758
2214000;4.65
2214900;2.813
2215800;2.258
2216700;1.92
2217600;1.455
2218500;0.623
2219400;0.263
2220300;0.038
2221200;0
2222100;0
2223000;0
2223900;0
2224800;0
2225700;0
2226600;0
2227500;0
2228400;0
2229300;0
2230200;0
2231100;0
2232000;0
2232900;0
2233800;0
2234700;0
2235600;0
2236500;0
2237400;0
2238300;0
2239200;0
2240100;0
2241000;0
2241900;0
2242800;0
2243700;0
2244600;0
2245500;0
2246400;0
2247300;0
2248200;0
2249100;0
2250000;0
2250900;0
2251800;0
2252700;0
2253600;0
2254500;0
2255400;0
2256300;0
2257200;0
2258100;0
2259000;0
2259900;0
2260800;0
2261700;0
2262600;0
2263500;0
2264400;0
2265300;0
2266200;0
2267100;0
2268000;0
2268900;0
2269800;0
2270700;0
2271600;0
2272500;0
2273400;0
2274300;0
2275200;0
2276100;0
2277000;0
2277900;0
2278800;0.015
2279700;0
2280600;0
2281500;0
2282400;0
2283300;0
2284200;0
2285100;0.045
2286000;0
2286900;0.045
2287800;0
2288700;0
2289600;0.165
2290500;0.165
2291400;0.465
2292300;0.6
2293200;0.173
2294100;0.135
2295000;0.075
2295900;0
2296800;0.15
2297700;0.203
2298600;0.023
2299500;0
2300400;0
2301300;0
2302200;0
2303100;0
2304000;0
2304900;0
2305800;0
2306700;0
2307600;0
2308500;0
2309400;0
2310300;0
2311200;0
2312100;0
2313000;0
2313900;0
2314800;0
2315700;0
2316600;0
2317500;0
2318400;0
2319300;0
2320200;0
2321100;0
2322000;0
2322900;0
2323800;0
2324700;0
2325600;0
2326500;0
2327400;0
2328300;0
2329200;0
2330100;0
2331000;0
2331900;0
2332800;0
2333700;0
2334600;0
2335500;0
2336400;0
2337300;0
2338200;0
2339100;0
2340000;0
2340900;0
2341800;0
2342700;0
2343600;0
2344500;0
2345400;0
2346300;0
2347200;0
2348100;0
2349000;0
2349900;0
2350800;0
2351700;0
2352600;0
2353500;0
2354400;0
2355300;0
2356200;0
2357100;0
2358000;0
2358900;0
2359800;0
2360700;0
2361600;0
2362500;0
2363400;0
2364300;0
2365200;0
2366100;0
2367000;0
2367900;0
2368800;0
2369700;0
2370600;0
2371500;0
2372400;0
2373300;0
2374200;0.015
2375100;0
2376000;0
2376900;0
2377800;0
2378700;0.038
2379600;0.09
2380500;0.098
2381400;0.09
2382300;0.09
2383200;0.075
2384100;0.06
2385000;0.09
2385900;0.105
2386800;0.038
2387700;0.045
2388600;0.008
2389500;0.015
2390400;0
2391300;0
2392200;0
2393100;0
2394000;0
2394900;0
2395800;0
2396700;0
2397600;0
2398500;0
2399400;0
2400300;0
2401200;0
2402100;0
2403000;0
2403900;0
2404800;0
2405700;0
2406600;0
2407500;0
2408400;0
2409300;0
2410200;0
2411100;0
2412000;0
2412900;0
2413800;0
2414700;0
2415600;0
2416500;0
2417400;0
2418300;0
2419200;0
2420100;0
2421000;0
2421900;0
2422800;0
2423700;0
2424600;0
2425500;0
2426400;0
2427300;0
2428200;0
2429100;0
2430000;0
2430900;0
2431800;0
2432700;0
2433600;0
2434500;0
2435400;0
2436300;0
2437200;0
2438100;0
2439000;0
2439900;0
2440800;0
2441700;0
2442600;0
2443500;0
2444400;0
2445300;0
2446200;0
2447100;0
2448000;0
2448900;0
2449800;0
2450700;0
2451600;0
2452500;0
2453400;0
2454300;0
2455200;0.008
2456100;0.008
2457000;0.045
2457900;0.023
2458800;0.053
2459700;0.09
2460600;0.128
2461500;0.15
2462400;0.18
2463300;0.225
2464200;0.233
2465100;0.18
2466000;0.15
2466900;0.195
2467800;0.263
2468700;0.42
2469600;0.405
2470500;0.345
2471400;0.345
2472300;0.278
2473200;0.195
2474100;0.15
2475000;0.113
2475900;0.06
2476800;0.045
2477700;0.015
2478600;0.008
2479500;0
2480400;0
2481300;0
2482200;0
2483100;0
2484000;0
2484900;0
2485800;0
2486700;0
2487600;0
2488500;0
2489400;0
2490300;0
2491200;0
2492100;0
2493000;0
2493900;0
2494800;0
2495700;0
2496600;0
2497500;0
2498400;0
2499300;0
2500200;0
2501100;0
2502000;0
2502900;0
2503800;0
2504700;0
2505600;0
2506500;0
2507400;0
2508300;0
2509200;0
2510100;0
2511000;0
2511900;0
2512800;0
2513700;0
2514600;0
2515500;0
2516400;0
2517300;0
2518200;0
2519100;0
2520000;0
2520900;0
2521800;0
2522700;0
2523600;0
2524500;0
2525400;0
2526300;0
2527200;0
2528100;0
2529000;0
2529900;0
2530800;0
2531700;0
2532600;0
2533500;0
2534400;0
2535300;0
2536200;0
2537100;0
2538000;0
2538900;0
2539800;0.023
2540700;0.053
2541600;0.068
2542500;0.09
2543400;0.113
2544300;0.12
2545200;0.143
2546100;0.165
2547000;0.173
2547900;0.18
2548800;0.173
2549700;0.173
2550600;0.195
2551500;0.173
2552400;0.173
2553300;0.195
2554200;0.195
2555100;0.18
2556000;0.165
2556900;0.173
2557800;0.158
2558700;0.135
2559600;0.12
2560500;0.12
2561400;0.098
2562300;0.075
2563200;0.06
2564100;0.03
2565000;0
2565900;0
2566800;0
2567700;0
2568600;0
2569500;0
2570400;0
2571300;0
2572200;0
2573100;0
2574000;0
2574900;0
2575800;0
2576700;0
2577600;0
2578500;0
2579400;0
2580300;0
2581200;0
2582100;0
2583000;0
2583900;0
2584800;0
2585700;0
2586600;0
2587500;0
2588400;0
2589300;0
2590200;0
2591100;0
2592000;0
2592900;0
2593800;0
2594700;0
2595600;0
2596500;0
2597400;0
2598300;0
2599200;0
2600100;0
2601000;0
2601900;0
2602800;0
2603700;0
2604600;0
2605500;0
2606400;0
2607300;0
2608200;0
2609100;0
2610000;0
2610900;0
2611800;0
2612700;0
2613600;0
2614500;0
2615400;0
2616300;0
2617200;0
2618100;0
2619000;0
2619900;0
2620800;0
2621700;0
2622600;0
2623500;0
2624400;0.008
2625300;0.045
2626200;0.06
2627100;0.083
2628000;0.158
2628900;0.413
2629800;0.705
2630700;0.795
2631600;0.878
2632500;0.93
2633400;1.043
2634300;1.103
2635200;1.208
2636100;1.29
2637000;1.358
2637900;1.343
2638800;1.38
2639700;1.395
2640600;1.328
2641500;1.463
2642400;1.32
2643300;1.253
2644200;0.908
2645100;1.028
2646000;0.54
2646900;0.488
2647800;0.45
2648700;0.42
2649600;0.27
2650500;0.15
2651400;0.068
2652300;0.008
2653200;0
2654100;0
2655000;0
2655900;0
2656800;0
2657700;0
2658600;0
2659500;0
2660400;0
2661300;0
2662200;0
2663100;0
2664000;0
2664900;0
2665800;0
2666700;0
2667600;0
2668500;0
2669400;0
2670300;0
2671200;0
2672100;0
2673000;0
2673900;0
2674800;0
2675700;0
2676600;0
2677500;0
2678400;0
2679300;0
2680200;0
2681100;0
2682000;0
2682900;0
2683800;0
2684700;0
2685600;0
2686500;0
2687400;0
2688300;0
2689200;0
2690100;0
2691000;0
2691900;0
2692800;0
2693700;0
2694600;0
2695500;0
2696400;0
2697300;0
2698200;0
2699100;0
2700000;0
2700900;0
2701800;0
2702700;0
2703600;0
2704500;0
2705400;0
2706300;0
2707200;0
2708100;0.015
2709000;0.09
2709900;0.135
2710800;0.195
2711700;0.255
2712600;0.24
2713500;0.458
2714400;0.66
2715300;0.51
2716200;0.75
2717100;0.923
2718000;0.608
2718900;0.57
2719800;0.563
2720700;1.35
2721600;1.245
2722500;1.298
2723400;1.733
2724300;1.635
2725200;1.193
2726100;1.478
2727000;0.93
2727900;1.755
2728800;1.643
2729700;1.56
2730600;1.455
2731500;1.193
2732400;0.84
2733300;0.623
2734200;0.315
2735100;0.225
2736000;0.188
2736900;0.113
2737800;0.06
2738700;0.023
2739600;0
2740500;0
2741400;0
2742300;0
2743200;0
2744100;0
2745000;0
2745900;0
2746800;0
2747700;0
2748600;0
2749500;0
2750400;0
2751300;0
2752200;0
2753100;0
2754000;0
2754900;0
2755800;0
2756700;0
2757600;0
2758500;0
2759400;0
2760300;0
2761200;0
2762100;0
2763000;0
2763900;0
2764800;0
2765700;0
2766600;0
2767500;0
2768400;0
2769300;0
2770200;0
2771100;0
2772000;0
2772900;0
2773800;0
2774700;0
2775600;0
2776500;0
2777400;0
2778300;0
2779200;0
2780100;0
2781000;0
2781900;0
2782800;0
2783700;0
2784600;0
2785500;0
2786400;0
2787300;0
2788200;0
2789100;0
2790000;0
2790900;0
2791800;0
2792700;0
2793600;0
2794500;0
2795400;0
2796300;0
2797200;0
2798100;0
2799000;0
2799900;0
2800800;0
2801700;0
2802600;0
2803500;0
2804400;0
2805300;0
2806200;0.015
2807100;0.03
2808000;0.008
2808900;0.03
2809800;0.053
2810700;0.008
2811600;0.105
2812500;0.165
2813400;0.023
2814300;0.053
2815200;0.075
2816100;0.068
2817000;0.068
2817900;0.06
2818800;0.053
2819700;0.045
2820600;0.03
2821500;0.075
2822400;0
2823300;0
2824200;0
2825100;0
2826000;0
2826900;0
2827800;0
2828700;0
2829600;0
2830500;0
2831400;0
2832300;0
2833200;0
2834100;0
2835000;0
2835900;0
2836800;0
2837700;0
2838600;0
2839500;0
2840400;0
2841300;0
2842200;0
2843100;0
2844000;0
2844900;0
2845800;0
2846700;0
2847600;0
2848500;0
2849400;0
2850300;0
2851200;0
2852100;0
2853000;0
2853900;0
2854800;0
2855700;0
2856600;0
2857500;0
2858400;0
2859300;0
2860200;0
2861100;0
2862000;0
2862900;0
2863800;0
2864700;0
2865600;0
2866500;0
2867400;0
2868300;0
2869200;0
2870100;0
2871000;0
2871900;0
2872800;0
2873700;0
2874600;0
2875500;0
2876400;0
2877300;0
2878200;0
2879100;0
2880000;0
2880900;0
2881800;0
2882700;0.008
2883600;0.03
2884500;0
2885400;0.008
2886300;0.068
2887200;0.113
2888100;0.128
2889000;0.15
2889900;0.218
2890800;0.323
2891700;0.345
2892600;0.42
2893500;0.428
2894400;0.495
2895300;0.48
2896200;0.495
2897100;0.405
2898000;0.465
2898900;0.503
2899800;0.368
2900700;0.465
2901600;0.593
2902500;0.743
2903400;0.788
2904300;0.795
2905200;0.623
2906100;0.525
2907000;0.48
2907900;0.405
2908800;0.338
2909700;0.203
2910600;0.128
2911500;0.015
2912400;0
2913300;0
2914200;0
2915100;0
2916000;0
2916900;0
2917800;0
2918700;0
2919600;0
2920500;0
2921400;0
2922300;0
2923200;0
2924100;0
2925000;0
2925900;0
2926800;0
2927700;0
2928600;0
2929500;0
2930400;0
2931300;0
2932200;0
2933100;0
2934000;0
2934900;0
2935800;0
2936700;0
2937600;0
2938500;0
2939400;0
2940300;0
2941200;0
2942100;0
2943000;0
2943900;0
2944800;0
2945700;0
2946600;0
2947500;0
2948400;0
2949300;0
2950200;0
2951100;0
2952000;0
2952900;0
2953800;0
2954700;0
2955600;0
2956500;0
2957400;0
2958300;0
2959200;0
2960100;0
2961000;0
2961900;0
2962800;0
2963700;0
2964600;0
2965500;0
2966400;0
2967300;0
2968200;0
2969100;0
2970000;0
2970900;0
2971800;0.015
2972700;0.038
2973600;0.053
2974500;0.075
2975400;0.09
2976300;0.098
2977200;0.113
2978100;0.113
2979000;0.12
2979900;0.158
2980800;0.18
2981700;0.24
2982600;0.345
2983500;0.428
2984400;0.593
2985300;0.465
2986200;1.11
2987100;0.458
2988000;0.945
2988900;0.705
2989800;0.653
2990700;0.51
2991600;0.375
2992500;0.39
2993400;0.24
2994300;0.165
2995200;0.12
2996100;0.083
2997000;0.038
2997900;0
2998800;0
2999700;0
3000600;0
3001500;0
3002400;0
3003300;0
3004200;0
3005100;0
3006000;0
3006900;0
3007800;0
3008700;0
3009600;0
3010500;0
3011400;0
3012300;0
3013200;0
3014100;0
3015000;0
3015900;0
3016800;0
3017700;0
3018600;0
3019500;0
3020400;0
3021300;0
3022200;0
3023100;0
3024000;0
3024900;0
3025800;0
3026700;0
3027600;0
3028500;0
3029400;0
3030300;0
3031200;0
3032100;0
3033000;0
3033900;0
3034800;0
3035700;0
3036600;0
3037500;0
3038400;0
3039300;0
3040200;0
3041100;0
3042000;0
3042900;0
3043800;0
3044700;0
3045600;0
3046500;0
3047400;0
3048300;0
3049200;0
3050100;0
3051000;0
3051900;0
3052800;0
3053700;0
3054600;0
3055500;0.03
3056400;0.06
3057300;0.113
3058200;0.143
3059100;0.195
3060000;0.338
3060900;0.33
3061800;0.315
3062700;0.308
3063600;0.51
3064500;1.013
3065400;1.095
3066300;1.058
3067200;0.435
3068100;0.375
3069000;0.36
3069900;0.308
3070800;0.338
3071700;0.488
3072600;0.563
3073500;0.36
3074400;0.338
3075300;0.39
3076200;0.24
3077100;0.135
3078000;0.105
3078900;0.12
3079800;0.113
3080700;0.143
3081600;0.113
3082500;0.068
3083400;0.038
3084300;0
3085200;0
3086100;0
3087000;0
3087900;0
3088800;0
3089700;0
3090600;0
3091500;0
3092400;0
3093300;0
3094200;0
3095100;0
3096000;0
3096900;0
3097800;0
3098700;0
3099600;0
3100500;0
3101400;0
3102300;0
3103200;0
3104100;0
3105000;0
3105900;0
3106800;0
3107700;0
3108600;0
3109500;0
3110400;0
3111300;0
3112200;0
3113100;0
3114000;0
3114900;0
3115800;0
3116700;0
3117600;0
3118500;0
3119400;0
3120300;0
3121200;0
3122100;0
3123000;0
3123900;0
3124800;0
3125700;0
3126600;0
3127500;0
3128400;0
3129300;0
3130200;0
3131100;0
3132000;0
3132900;0
3133800;0
3134700;0
3135600;0
3136500;0
3137400;0
3138300;0
3139200;0
3140100;0
3141000;0
3141900;0
3142800;0
3143700;0
3144600;0
3145500;0.015
3146400;0.068
3147300;0.098
3148200;0.113
3149100;0.075
3150000;0.09
3150900;0.09
3151800;0.068
3152700;0.083
3153600;0.113
3154500;0.105
3155400;0.098
3156300;0.098
3157200;0.083
3158100;0.09
3159000;0.098
3159900;0.075
3160800;0.083
3161700;0.083
3162600;0.105
3163500;0.09
3164400;0.105
3165300;0.068
3166200;0.075
3167100;0.045
3168000;0.03
3168900;0.023
3169800;0
3170700;0
3171600;0
3172500;0
3173400;0
3174300;0
3175200;0
3176100;0
3177000;0
3177900;0
3178800;0
3179700;0
3180600;0
3181500;0
3182400;0
3183300;0
3184200;0
3185100;0
3186000;0
3186900;0
3187800;0
3188700;0
3189600;0
3190500;0
3191400;0
3192300;0
3193200;0
3194100;0
3195000;0
3195900;0
3196800;0
3197700;0
3198600;0
3199500;0
3200400;0
3201300;0
3202200;0
3203100;0
3204000;0
3204900;0
3205800;0
3206700;0
3207600;0
3208500;0
3209400;0
3210300;0
3211200;0
3212100;0
3213000;0
3213900;0
3214800;0
3215700;0
3216600;0
3217500;0
3218400;0
3219300;0
3220200;0
3221100;0
3222000;0
3222900;0
3223800;0
3224700;0
3225600;0
3226500;0
3227400;0.015
3228300;0.053
3229200;0.075
3230100;0.09
3231000;0.105
3231900;0.113
3232800;0.12
3233700;0.15
3234600;0.18
3235500;0.225
3236400;0.278
3237300;0.308
3238200;0.278
3239100;0.323
3240000;0.375
3240900;0.428
3241800;0.443
3242700;0.345
3243600;0.413
3244500;0.945
3245400;1.2
3246300;1.343
3247200;1.245
3248100;1.178
3249000;1.133
3249900;1.088
3250800;0.968
3251700;0.66
3252600;0.533
3253500;0.458
3254400;0.375
3255300;0.285
3256200;0.188
3257100;0.06
3258000;0
3258900;0
3259800;0
3260700;0
3261600;0
3262500;0
3263400;0
3264300;0
3265200;0
3266100;0
3267000;0
3267900;0
3268800;0
3269700;0
3270600;0
3271500;0
3272400;0
3273300;0
3274200;0
3275100;0
3276000;0
3276900;0
3277800;0
3278700;0
3279600;0
3280500;0
3281400;0
3282300;0
3283200;0
3284100;0
3285000;0
3285900;0
3286800;0
3287700;0
3288600;0
3289500;0
3290400;0
3291300;0
3292200;0
3293100;0
3294000;0
3294900;0
3295800;0
3296700;0
3297600;0
3298500;0
3299400;0
3300300;0
3301200;0
3302100;0
3303000;0
3303900;0
3304800;0
3305700;0
3306600;0
3307500;0
3308400;0
3309300;0
3310200;0
3311100;0
3312000;0
3312900;0
3313800;0
3314700;0
3315600;0
3316500;0
3317400;0
3318300;0
3319200;0
3320100;0.015
3321000;0.06
3321900;0.06
3322800;0.06
3323700;0.06
3324600;0.053
3325500;0.06
3326400;0.075
3327300;0.06
3328200;0.03
3329100;0.015
3330000;0
3330900;0.015
3331800;0.008
3332700;0
3333600;0
3334500;0
3335400;0
3336300;0
3337200;0
3338100;0
3339000;0
3339900;0
3340800;0
3341700;0
3342600;0
3343500;0
3344400;0
3345300;0
3346200;0
3347100;0
3348000;0
3348900;0
3349800;0
3350700;0
3351600;0
3352500;0
3353400;0
3354300;0
3355200;0
3356100;0
3357000;0
3357900;0
3358800;0
3359700;0
3360600;0
3361500;0
3362400;0
3363300;0
3364200;0
3365100;0
3366000;0
3366900;0
3367800;0
3368700;0
3369600;0
3370500;0
3371400;0
3372300;0
3373200;0
3374100;0
3375000;0
3375900;0
3376800;0
3377700;0
3378600;0
3379500;0
3380400;0
3381300;0
3382200;0
3383100;0
3384000;0
3384900;0
3385800;0
3386700;0
3387600;0
3388500;0
3389400;0
3390300;0
3391200;0
3392100;0
3393000;0
3393900;0
3394800;0
3395700;0
3396600;0
3397500;0
3398400;0
3399300;0
3400200;0
3401100;0
3402000;0
3402900;0
3403800;0
3404700;0
3405600;0
3406500;0
3407400;0
3408300;0
3409200;0
3410100;0
3411000;0
3411900;0
3412800;0
3413700;0
3414600;0
3415500;0
3416400;0
3417300;0
3418200;0
3419100;0
3420000;0
3420900;0
3421800;0
3422700;0
3423600;0
3424500;0
3425400;0
3426300;0
3427200;0
3428100;0
3429000;0
3429900;0
3430800;0
3431700;0
3432600;0
3433500;0
3434400;0
3435300;0
3436200;0
3437100;0
3438000;0
3438900;0
3439800;0
3440700;0
3441600;0
3442500;0
3443400;0
3444300;0
3445200;0
3446100;0
3447000;0
3447900;0
3448800;0
3449700;0
3450600;0
3451500;0
3452400;0
3453300;0
3454200;0
3455100;0
3456000;0
3456900;0
3457800;0
3458700;0
3459600;0
3460500;0
3461400;0
3462300;0
3463200;0
3464100;0
3465000;0
3465900;0
3466800;0
3467700;0
3468600;0
3469500;0
3470400;0
3471300;0
3472200;0
3473100;0
3474000;0
3474900;0
3475800;0
3476700;0
3477600;0
3478500;0
3479400;0
3480300;0
3481200;0
3482100;0
3483000;0
3483900;0
3484800;0
3485700;0
3486600;0
3487500;0
3488400;0
3489300;0
3490200;0
3491100;0
3492000;0
3492900;0
3493800;0
3494700;0
3495600;0
3496500;0
3497400;0
3498300;0.008
3499200;0.008
3500100;0.015
3501000;0.045
3501900;0.06
3502800;0.068
3503700;0.09
3504600;0.113
3505500;0.135
3506400;0.158
3507300;0.18
3508200;0.218
3509100;0.255
3510000;0.345
3510900;0.443
3511800;0.39
3512700;0.353
3513600;0.225
3514500;0.105
3515400;0.098
3516300;0.045
3517200;0
3518100;0
3519000;0
3519900;0
3520800;0
3521700;0
3522600;0
3523500;0
3524400;0
3525300;0
3526200;0
3527100;0
3528000;0
3528900;0
3529800;0
3530700;0
3531600;0
3532500;0
3533400;0
3534300;0
3535200;0
3536100;0
3537000;0
3537900;0
3538800;0
3539700;0
3540600;0
3541500;0
3542400;0
3543300;0
3544200;0
3545100;0
3546000;0
3546900;0
3547800;0
3548700;0
3549600;0
3550500;0
3551400;0
3552300;0
3553200;0
3554100;0
3555000;0
3555900;0
3556800;0
3557700;0
3558600;0
3559500;0
3560400;0
3561300;0
3562200;0
3563100;0
3564000;0
3564900;0
3565800;0
3566700;0
3567600;0
3568500;0
3569400;0
3570300;0
3571200;0
3572100;0
3573000;0.06
3573900;0.113
3574800;0.18
3575700;0.248
3576600;0.33
3577500;0.383
3578400;0.458
3579300;0.518
3580200;0.578
3581100;0.653
3582000;0.72
3582900;0.795
3583800;0.87
3584700;0.975
3585600;1.14
3586500;1.298
3587400;1.448
3588300;1.545
3589200;1.59
3590100;1.628
3591000;1.605
3591900;1.62
3592800;1.613
3593700;1.553
3594600;1.53
3595500;1.455
3596400;1.395
3597300;1.065
3598200;0.728
3599100;0.593
3600000;0.495
3600900;0.413
3601800;0.338
3602700;0.233
3603600;0.008
3604500;0
3605400;0
3606300;0
3607200;0
3608100;0
3609000;0
3609900;0
3610800;0
3611700;0
3612600;0
3613500;0
3614400;0
3615300;0
3616200;0
3617100;0
3618000;0
3618900;0
3619800;0
3620700;0
3621600;0
3622500;0
3623400;0
3624300;0
3625200;0
3626100;0
3627000;0
3627900;0
3628800;0
3629700;0
3630600;0
3631500;0
3632400;0
3633300;0
3634200;0
3635100;0
3636000;0
3636900;0
3637800;0
3638700;0
3639600;0
3640500;0
3641400;0
3642300;0
3643200;0
3644100;0
3645000;0
3645900;0
3646800;0
3647700;0
3648600;0
3649500;0
3650400;0
3651300;0
3652200;0
3653100;0
3654000;0
3654900;0
3655800;0
3656700;0
3657600;0
3658500;0.008
3659400;0.09
3660300;0.135
3661200;0.203
3662100;0.3
3663000;0.585
3663900;0.81
3664800;0.945
3665700;1.08
3666600;1.208
3667500;1.328
3668400;1.44
3669300;1.53
3670200;1.62
3671100;1.71
3672000;1.778
3672900;1.815
3673800;1.883
3674700;1.935
3675600;1.95
3676500;1.988
3677400;2.01
3678300;2.01
3679200;1.995
3680100;1.95
3681000;1.898
3681900;1.83
3682800;1.755
3683700;1.485
3684600;0.998
3685500;0.855
3686400;0.683
3687300;0.458
3688200;0.39
3689100;0.27
3690000;0.015
3690900;0
3691800;0
3692700;0
3693600;0
3694500;0
3695400;0
3696300;0
3697200;0
3698100;0
3699000;0
3699900;0
3700800;0
3701700;0
3702600;0
3703500;0
3704400;0
3705300;0
3706200;0
3707100;0
3708000;0
3708900;0
3709800;0
3710700;0
3711600;0
3712500;0
3713400;0
3714300;0
3715200;0
3716100;0
3717000;0
3717900;0
3718800;0
3719700;0
3720600;0
3721500;0
3722400;0
3723300;0
3724200;0
3725100;0
3726000;0
